Dataset,BaseLearner,PredictionType,Algorithm,Metric,Noise,Value
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,macro_f1,0.3,0.1850±0.0023
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,macro_f1,0.3,0.1822±0.0025
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,macro_f1,0.3,0.1839±0.0025
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,macro_f1,0.3,0.1818±0.0026
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,macro_f1,0.3,0.1838±0.0024
chestxray_densenet,RF,BinaryVector,br,macro_f1,0.3,0.1335±0.0066
chestxray_densenet,RF,BinaryVector,cc,macro_f1,0.3,0.1328±0.0059
chestxray_densenet,RF,BinaryVector,clr,macro_f1,0.3,0.0212±0.0041
chestxray_densenet,RF,BinaryVector,ecc,macro_f1,0.3,0.1135±0.0077
chestxray_densenet,RF,BinaryVector,mlknn,macro_f1,0.3,0.1726±0.0077
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,macro_precision,0.0,0.1062±0.0014
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,macro_precision,0.0,0.1062±0.0014
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,macro_precision,0.0,0.1062±0.0014
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,macro_precision,0.0,0.1063±0.0014
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,macro_precision,0.0,0.1052±0.0013
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,macro_precision,0.0,0.1053±0.0013
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,macro_precision,0.0,0.1052±0.0012
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,macro_precision,0.0,0.1053±0.0013
chestxray_densenet,RF,BinaryVector,br,macro_precision,0.0,0.4421±0.0481
chestxray_densenet,RF,BinaryVector,cc,macro_precision,0.0,0.4442±0.0686
chestxray_densenet,RF,BinaryVector,clr,macro_precision,0.0,0.4286±0.0773
chestxray_densenet,RF,BinaryVector,ecc,macro_precision,0.0,0.4760±0.0620
chestxray_densenet,RF,BinaryVector,mlknn,macro_precision,0.0,0.3674±0.0286
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,macro_precision,0.1,0.1063±0.0014
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,macro_precision,0.1,0.1063±0.0014
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,macro_precision,0.1,0.1063±0.0014
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,macro_precision,0.1,0.1063±0.0014
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,macro_precision,0.1,0.1054±0.0014
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,macro_precision,0.1,0.1056±0.0014
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,macro_precision,0.1,0.1053±0.0014
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,macro_precision,0.1,0.1055±0.0014
chestxray_densenet,RF,BinaryVector,br,macro_precision,0.1,0.3766±0.0351
chestxray_densenet,RF,BinaryVector,cc,macro_precision,0.1,0.3811±0.0331
chestxray_densenet,RF,BinaryVector,clr,macro_precision,0.1,0.3888±0.0788
chestxray_densenet,RF,BinaryVector,ecc,macro_precision,0.1,0.3854±0.0458
chestxray_densenet,RF,BinaryVector,mlknn,macro_precision,0.1,0.2795±0.0128
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,macro_precision,0.2,0.1063±0.0016
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,macro_precision,0.2,0.1064±0.0016
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,macro_precision,0.2,0.1063±0.0016
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,macro_precision,0.2,0.1064±0.0016
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,macro_precision,0.2,0.1060±0.0016
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,macro_precision,0.2,0.1064±0.0016
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,macro_precision,0.2,0.1059±0.0017
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,macro_precision,0.2,0.1063±0.0016
chestxray_densenet,RF,BinaryVector,br,macro_precision,0.2,0.2953±0.0202
chestxray_densenet,RF,BinaryVector,cc,macro_precision,0.2,0.2934±0.0237
chestxray_densenet,RF,BinaryVector,clr,macro_precision,0.2,0.3811±0.0675
chestxray_densenet,RF,BinaryVector,ecc,macro_precision,0.2,0.3264±0.0312
chestxray_densenet,RF,BinaryVector,mlknn,macro_precision,0.2,0.2002±0.0105
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,macro_precision,0.3,0.1070±0.0017
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,macro_precision,0.3,0.1071±0.0016
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,macro_precision,0.3,0.1070±0.0017
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,macro_precision,0.3,0.1071±0.0017
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,macro_precision,0.3,0.1083±0.0018
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,macro_precision,0.3,0.1092±0.0018
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,macro_precision,0.3,0.1081±0.0018
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,macro_precision,0.3,0.1092±0.0018
chestxray_densenet,RF,BinaryVector,br,macro_precision,0.3,0.2048±0.0108
chestxray_densenet,RF,BinaryVector,cc,macro_precision,0.3,0.2053±0.0101
chestxray_densenet,RF,BinaryVector,clr,macro_precision,0.3,0.3419±0.0571
chestxray_densenet,RF,BinaryVector,ecc,macro_precision,0.3,0.2348±0.0165
chestxray_densenet,RF,BinaryVector,mlknn,macro_precision,0.3,0.1459±0.0059
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,macro_recall,0.0,0.9551±0.0044
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,macro_recall,0.0,0.9536±0.0052
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,macro_recall,0.0,0.9551±0.0044
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,macro_recall,0.0,0.9538±0.0051
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,macro_recall,0.0,0.9300±0.0078
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,macro_recall,0.0,0.9283±0.0082
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,macro_recall,0.0,0.9295±0.0080
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,macro_recall,0.0,0.9287±0.0075
chestxray_densenet,RF,BinaryVector,br,macro_recall,0.0,0.0377±0.0009
chestxray_densenet,RF,BinaryVector,cc,macro_recall,0.0,0.0370±0.0027
chestxray_densenet,RF,BinaryVector,clr,macro_recall,0.0,0.0076±0.0006
chestxray_densenet,RF,BinaryVector,ecc,macro_recall,0.0,0.0316±0.0023
chestxray_densenet,RF,BinaryVector,mlknn,macro_recall,0.0,0.1117±0.0102
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,macro_recall,0.1,0.9512±0.0044
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,macro_recall,0.1,0.9486±0.0050
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,macro_recall,0.1,0.9511±0.0044
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,macro_recall,0.1,0.9496±0.0043
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,macro_recall,0.1,0.9060±0.0087
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,macro_recall,0.1,0.9043±0.0087
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,macro_recall,0.1,0.9056±0.0088
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,macro_recall,0.1,0.9047±0.0086
chestxray_densenet,RF,BinaryVector,br,macro_recall,0.1,0.0463±0.0029
chestxray_densenet,RF,BinaryVector,cc,macro_recall,0.1,0.0461±0.0034
chestxray_densenet,RF,BinaryVector,clr,macro_recall,0.1,0.0094±0.0010
chestxray_densenet,RF,BinaryVector,ecc,macro_recall,0.1,0.0372±0.0031
chestxray_densenet,RF,BinaryVector,mlknn,macro_recall,0.1,0.1328±0.0105
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,macro_recall,0.2,0.9432±0.0067
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,macro_recall,0.2,0.9400±0.0066
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,macro_recall,0.2,0.9432±0.0067
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,macro_recall,0.2,0.9412±0.0069
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,macro_recall,0.2,0.8565±0.0090
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,macro_recall,0.2,0.8549±0.0090
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,macro_recall,0.2,0.8557±0.0092
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,macro_recall,0.2,0.8557±0.0091
chestxray_densenet,RF,BinaryVector,br,macro_recall,0.2,0.0629±0.0043
chestxray_densenet,RF,BinaryVector,cc,macro_recall,0.2,0.0628±0.0036
chestxray_densenet,RF,BinaryVector,clr,macro_recall,0.2,0.0107±0.0017
chestxray_densenet,RF,BinaryVector,ecc,macro_recall,0.2,0.0499±0.0043
chestxray_densenet,RF,BinaryVector,mlknn,macro_recall,0.2,0.1739±0.0218
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,macro_recall,0.3,0.9230±0.0078
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,macro_recall,0.3,0.9182±0.0080
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,macro_recall,0.3,0.9230±0.0077
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,macro_recall,0.3,0.9195±0.0083
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,macro_recall,0.3,0.7387±0.0092
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,macro_recall,0.3,0.7441±0.0097
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,macro_recall,0.3,0.7369±0.0092
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,macro_recall,0.3,0.7454±0.0098
chestxray_densenet,RF,BinaryVector,br,macro_recall,0.3,0.1002±0.0053
chestxray_densenet,RF,BinaryVector,cc,macro_recall,0.3,0.0993±0.0046
chestxray_densenet,RF,BinaryVector,clr,macro_recall,0.3,0.0111±0.0022
chestxray_densenet,RF,BinaryVector,ecc,macro_recall,0.3,0.0762±0.0057
chestxray_densenet,RF,BinaryVector,mlknn,macro_recall,0.3,0.2490±0.0274
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,mfrd,0.0,0.9651±0.0013
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,mfrd,0.0,0.9638±0.0019
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,mfrd,0.0,0.9651±0.0013
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,mfrd,0.0,0.9646±0.0012
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,mfrd,0.0,0.9328±0.0033
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,mfrd,0.0,0.9334±0.0051
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,mfrd,0.0,0.9325±0.0036
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,mfrd,0.0,0.9287±0.0033
chestxray_densenet,RF,BinaryVector,br,mfrd,0.0,0.9999±0.0001
chestxray_densenet,RF,BinaryVector,cc,mfrd,0.0,0.9998±0.0000
chestxray_densenet,RF,BinaryVector,clr,mfrd,0.0,1.0000±0.0000
chestxray_densenet,RF,BinaryVector,ecc,mfrd,0.0,0.9999±0.0002
chestxray_densenet,RF,BinaryVector,mlknn,mfrd,0.0,1.0000±0.0001
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,mfrd,0.1,0.9626±0.0058
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,mfrd,0.1,0.9603±0.0055
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,mfrd,0.1,0.9626±0.0058
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,mfrd,0.1,0.9624±0.0057
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,mfrd,0.1,0.9014±0.0085
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,mfrd,0.1,0.9010±0.0083
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,mfrd,0.1,0.8995±0.0088
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,mfrd,0.1,0.9002±0.0091
chestxray_densenet,RF,BinaryVector,br,mfrd,0.1,0.9991±0.0004
chestxray_densenet,RF,BinaryVector,cc,mfrd,0.1,0.9985±0.0022
chestxray_densenet,RF,BinaryVector,clr,mfrd,0.1,1.0000±0.0001
chestxray_densenet,RF,BinaryVector,ecc,mfrd,0.1,0.9993±0.0005
chestxray_densenet,RF,BinaryVector,mlknn,mfrd,0.1,0.9972±0.0037
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,mfrd,0.2,0.9458±0.0056
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,mfrd,0.2,0.9422±0.0068
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,mfrd,0.2,0.9457±0.0055
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,mfrd,0.2,0.9449±0.0059
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,mfrd,0.2,0.8437±0.0124
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,mfrd,0.2,0.8456±0.0126
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,mfrd,0.2,0.8409±0.0116
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,mfrd,0.2,0.8471±0.0130
chestxray_densenet,RF,BinaryVector,br,mfrd,0.2,0.9924±0.0060
chestxray_densenet,RF,BinaryVector,cc,mfrd,0.2,0.9947±0.0049
chestxray_densenet,RF,BinaryVector,clr,mfrd,0.2,1.0000±0.0001
chestxray_densenet,RF,BinaryVector,ecc,mfrd,0.2,0.9965±0.0035
chestxray_densenet,RF,BinaryVector,mlknn,mfrd,0.2,0.9530±0.0308
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,mfrd,0.3,0.9055±0.0080
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,mfrd,0.3,0.9017±0.0083
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,mfrd,0.3,0.9057±0.0078
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,mfrd,0.3,0.9041±0.0077
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,mfrd,0.3,0.6661±0.0143
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,mfrd,0.3,0.6847±0.0143
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,mfrd,0.3,0.6608±0.0138
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,mfrd,0.3,0.6849±0.0129
chestxray_densenet,RF,BinaryVector,br,mfrd,0.3,0.9680±0.0122
chestxray_densenet,RF,BinaryVector,cc,mfrd,0.3,0.9682±0.0111
chestxray_densenet,RF,BinaryVector,clr,mfrd,0.3,0.9996±0.0003
chestxray_densenet,RF,BinaryVector,ecc,mfrd,0.3,0.9811±0.0085
chestxray_densenet,RF,BinaryVector,mlknn,mfrd,0.3,0.8527±0.0542
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,micro_f1,0.0,0.1938±0.0022
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,micro_f1,0.0,0.1940±0.0022
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,micro_f1,0.0,0.1938±0.0022
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,micro_f1,0.0,0.1940±0.0022
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,micro_f1,0.0,0.1913±0.0020
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,micro_f1,0.0,0.1916±0.0020
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,micro_f1,0.0,0.1912±0.0020
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,micro_f1,0.0,0.1916±0.0020
chestxray_densenet,RF,BinaryVector,br,micro_f1,0.0,0.1011±0.0021
chestxray_densenet,RF,BinaryVector,cc,micro_f1,0.0,0.0982±0.0036
chestxray_densenet,RF,BinaryVector,clr,micro_f1,0.0,0.0218±0.0008
chestxray_densenet,RF,BinaryVector,ecc,micro_f1,0.0,0.0850±0.0040
chestxray_densenet,RF,BinaryVector,mlknn,micro_f1,0.0,0.2187±0.0196
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,micro_f1,0.1,0.1941±0.0023
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,micro_f1,0.1,0.1943±0.0023
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,micro_f1,0.1,0.1941±0.0023
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,micro_f1,0.1,0.1942±0.0023
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,micro_f1,0.1,0.1920±0.0022
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,micro_f1,0.1,0.1925±0.0022
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,micro_f1,0.1,0.1918±0.0023
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,micro_f1,0.1,0.1923±0.0023
chestxray_densenet,RF,BinaryVector,br,micro_f1,0.1,0.1172±0.0063
chestxray_densenet,RF,BinaryVector,cc,micro_f1,0.1,0.1164±0.0072
chestxray_densenet,RF,BinaryVector,clr,micro_f1,0.1,0.0267±0.0028
chestxray_densenet,RF,BinaryVector,ecc,micro_f1,0.1,0.0976±0.0066
chestxray_densenet,RF,BinaryVector,mlknn,micro_f1,0.1,0.2377±0.0186
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,micro_f1,0.2,0.1940±0.0027
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,micro_f1,0.2,0.1943±0.0026
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,micro_f1,0.2,0.1940±0.0027
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,micro_f1,0.2,0.1942±0.0027
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,micro_f1,0.2,0.1936±0.0027
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,micro_f1,0.2,0.1946±0.0026
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,micro_f1,0.2,0.1933±0.0028
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,micro_f1,0.2,0.1944±0.0027
chestxray_densenet,RF,BinaryVector,br,micro_f1,0.2,0.1452±0.0102
chestxray_densenet,RF,BinaryVector,cc,micro_f1,0.2,0.1436±0.0060
chestxray_densenet,RF,BinaryVector,clr,micro_f1,0.2,0.0303±0.0041
chestxray_densenet,RF,BinaryVector,ecc,micro_f1,0.2,0.1233±0.0078
chestxray_densenet,RF,BinaryVector,mlknn,micro_f1,0.2,0.2319±0.0234
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,micro_f1,0.3,0.1949±0.0028
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,micro_f1,0.3,0.1953±0.0027
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,micro_f1,0.3,0.1949±0.0028
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,micro_f1,0.3,0.1952±0.0028
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,micro_f1,0.3,0.1983±0.0033
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,micro_f1,0.3,0.2007±0.0033
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,micro_f1,0.3,0.1977±0.0034
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,micro_f1,0.3,0.2004±0.0032
chestxray_densenet,RF,BinaryVector,br,micro_f1,0.3,0.1797±0.0092
chestxray_densenet,RF,BinaryVector,cc,micro_f1,0.3,0.1801±0.0062
chestxray_densenet,RF,BinaryVector,clr,micro_f1,0.3,0.0311±0.0057
chestxray_densenet,RF,BinaryVector,ecc,micro_f1,0.3,0.1586±0.0092
chestxray_densenet,RF,BinaryVector,mlknn,micro_f1,0.3,0.2169±0.0193
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,micro_precision,0.0,0.1077±0.0014
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,micro_precision,0.0,0.1078±0.0013
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,micro_precision,0.0,0.1077±0.0014
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,micro_precision,0.0,0.1078±0.0013
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,micro_precision,0.0,0.1065±0.0012
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,micro_precision,0.0,0.1066±0.0013
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,micro_precision,0.0,0.1064±0.0012
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,micro_precision,0.0,0.1066±0.0012
chestxray_densenet,RF,BinaryVector,br,micro_precision,0.0,0.5377±0.0327
chestxray_densenet,RF,BinaryVector,cc,micro_precision,0.0,0.5346±0.0418
chestxray_densenet,RF,BinaryVector,clr,micro_precision,0.0,0.6863±0.0638
chestxray_densenet,RF,BinaryVector,ecc,micro_precision,0.0,0.5661±0.0397
chestxray_densenet,RF,BinaryVector,mlknn,micro_precision,0.0,0.4232±0.0199
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,micro_precision,0.1,0.1079±0.0014
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,micro_precision,0.1,0.1080±0.0014
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,micro_precision,0.1,0.1079±0.0014
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,micro_precision,0.1,0.1080±0.0014
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,micro_precision,0.1,0.1071±0.0014
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,micro_precision,0.1,0.1075±0.0014
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,micro_precision,0.1,0.1070±0.0014
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,micro_precision,0.1,0.1073±0.0014
chestxray_densenet,RF,BinaryVector,br,micro_precision,0.1,0.4676±0.0274
chestxray_densenet,RF,BinaryVector,cc,micro_precision,0.1,0.4722±0.0247
chestxray_densenet,RF,BinaryVector,clr,micro_precision,0.1,0.6229±0.0720
chestxray_densenet,RF,BinaryVector,ecc,micro_precision,0.1,0.5023±0.0341
chestxray_densenet,RF,BinaryVector,mlknn,micro_precision,0.1,0.3571±0.0140
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,micro_precision,0.2,0.1079±0.0017
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,micro_precision,0.2,0.1081±0.0016
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__2,micro_precision,0.2,0.1079±0.0016
chestxray_densenet,RF,BinaryVector,PartialOrder__Subset__None,micro_precision,0.2,0.1081±0.0017
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__2,micro_precision,0.2,0.1087±0.0017
chestxray_densenet,RF,BinaryVector,PreOrder__Hamming__None,micro_precision,0.2,0.1094±0.0016
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__2,micro_precision,0.2,0.1086±0.0017
chestxray_densenet,RF,BinaryVector,PreOrder__Subset__None,micro_precision,0.2,0.1092±0.0017
chestxray_densenet,RF,BinaryVector,br,micro_precision,0.2,0.3882±0.0206
chestxray_densenet,RF,BinaryVector,cc,micro_precision,0.2,0.3869±0.0183
chestxray_densenet,RF,BinaryVector,clr,micro_precision,0.2,0.5918±0.0552
chestxray_densenet,RF,BinaryVector,ecc,micro_precision,0.2,0.4285±0.0230
chestxray_densenet,RF,BinaryVector,mlknn,micro_precision,0.2,0.2484±0.0114
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__2,micro_precision,0.3,0.1087±0.0017
chestxray_densenet,RF,BinaryVector,PartialOrder__Hamming__None,micro_precision,0.3,0.1090±0.0017
